sequence_id,url_id,url,frame_start,frame_end,sequence_duration,source_id,source,l1_pose_id,l1_pose,l2_pose_id,l2_pose,l3_pose_id,l3_pose,collector_id,split
5861,2077,https://www.youtube.com/watch?v=BOXe9jngt5c,104,107,3,3286,광주MBC,5,reclining,25,reclining-down-facing,167,cobra,2,train
5862,3690,https://www.youtube.com/watch?v=mgNk7fJhOQo,266,270,4,3290,김선미자연치유요가,5,reclining,25,reclining-down-facing,167,cobra,2,train
5863,5179,https://www.youtube.com/watch?v=wwUJHzSrP9E,295,305,10,3306,려경요가 RK yoga,5,reclining,25,reclining-down-facing,167,cobra,2,train
5865,5005,https://www.youtube.com/watch?v=VpOZLRJJhMU,192,199,7,3313,민정힐링,5,reclining,25,reclining-down-facing,167,cobra,2,train
5866,5005,https://www.youtube.com/watch?v=VpOZLRJJhMU,326,329,3,3313,민정힐링,5,reclining,25,reclining-down-facing,167,cobra,2,train
5867,1455,https://www.youtube.com/watch?v=4Rt8NOcW5_0,14,20,6,3315,베니스 요가,5,reclining,25,reclining-down-facing,167,cobra,2,train
5868,1455,https://www.youtube.com/watch?v=4Rt8NOcW5_0,24,29,5,3315,베니스 요가,5,reclining,25,reclining-down-facing,167,cobra,2,test
5869,1455,https://www.youtube.com/watch?v=4Rt8NOcW5_0,46,51,5,3315,베니스 요가,5,reclining,25,reclining-down-facing,167,cobra,2,train
5870,1455,https://www.youtube.com/watch?v=4Rt8NOcW5_0,56,61,5,3315,베니스 요가,5,reclining,25,reclining-down-facing,167,cobra,2,train
5871,2116,https://www.youtube.com/watch?v=bwsz_MAz2kM,7,10,3,3324,서동비 트레이너,5,reclining,25,reclining-down-facing,167,cobra,2,train
5872,2116,https://www.youtube.com/watch?v=bwsz_MAz2kM,30,37,7,3324,서동비 트레이너,5,reclining,25,reclining-down-facing,167,cobra,2,train
5873,2116,https://www.youtube.com/watch?v=bwsz_MAz2kM,46,51,5,3324,서동비 트레이너,5,reclining,25,reclining-down-facing,167,cobra,2,train
5874,2116,https://www.youtube.com/watch?v=bwsz_MAz2kM,54,56,2,3324,서동비 트레이너,5,reclining,25,reclining-down-facing,167,cobra,2,train
5875,2116,https://www.youtube.com/watch?v=bwsz_MAz2kM,184,186,2,3324,서동비 트레이너,5,reclining,25,reclining-down-facing,167,cobra,2,train
5876,2116,https://www.youtube.com/watch?v=bwsz_MAz2kM,210,212,2,3324,서동비 트레이너,5,reclining,25,reclining-down-facing,167,cobra,2,train
5877,2116,https://www.youtube.com/watch?v=bwsz_MAz2kM,225,227,2,3324,서동비 트레이너,5,reclining,25,reclining-down-facing,167,cobra,2,train
5878,2116,https://www.youtube.com/watch?v=bwsz_MAz2kM,237,239,2,3324,서동비 트레이너,5,reclining,25,reclining-down-facing,167,cobra,2,train
5879,2116,https://www.youtube.com/watch?v=bwsz_MAz2kM,245,248,3,3324,서동비 트레이너,5,reclining,25,reclining-down-facing,167,cobra,2,train
5880,2116,https://www.youtube.com/watch?v=bwsz_MAz2kM,251,254,3,3324,서동비 트레이너,5,reclining,25,reclining-down-facing,167,cobra,2,train
5881,2576,https://www.youtube.com/watch?v=etggY2BVeTQ,185,190,5,3325,서리요가seoriyoga,5,reclining,25,reclining-down-facing,167,cobra,2,train
5882,2576,https://www.youtube.com/watch?v=etggY2BVeTQ,212,220,8,3325,서리요가seoriyoga,5,reclining,25,reclining-down-facing,167,cobra,2,train
5883,2576,https://www.youtube.com/watch?v=etggY2BVeTQ,255,264,9,3325,서리요가seoriyoga,5,reclining,25,reclining-down-facing,167,cobra,2,train
5884,3228,https://www.youtube.com/watch?v=Jdv5GzbCqSE,41,46,5,3327,성공다이어트,5,reclining,25,reclining-down-facing,167,cobra,2,train
5885,3569,https://www.youtube.com/watch?v=lMkcsiG595I,21,27,6,3328,성동구체육회-Seong Dong-gu Sports Council,5,reclining,25,reclining-down-facing,167,cobra,2,train
5886,3569,https://www.youtube.com/watch?v=lMkcsiG595I,48,53,5,3328,성동구체육회-Seong Dong-gu Sports Council,5,reclining,25,reclining-down-facing,167,cobra,2,test
5887,3569,https://www.youtube.com/watch?v=lMkcsiG595I,62,64,2,3328,성동구체육회-Seong Dong-gu Sports Council,5,reclining,25,reclining-down-facing,167,cobra,2,train
5888,1716,https://www.youtube.com/watch?v=8G3pZJNqepE,162,172,10,3334,쉬다요가 home yoga,5,reclining,25,reclining-down-facing,167,cobra,2,train
5889,1716,https://www.youtube.com/watch?v=8G3pZJNqepE,193,202,9,3334,쉬다요가 home yoga,5,reclining,25,reclining-down-facing,167,cobra,2,train
5890,1716,https://www.youtube.com/watch?v=8G3pZJNqepE,231,236,5,3334,쉬다요가 home yoga,5,reclining,25,reclining-down-facing,167,cobra,2,train
5891,1716,https://www.youtube.com/watch?v=8G3pZJNqepE,427,431,4,3334,쉬다요가 home yoga,5,reclining,25,reclining-down-facing,167,cobra,2,train
5892,1716,https://www.youtube.com/watch?v=8G3pZJNqepE,570,576,6,3334,쉬다요가 home yoga,5,reclining,25,reclining-down-facing,167,cobra,2,train
5893,4408,https://www.youtube.com/watch?v=rjULC7oHwOs,23,25,2,3336,스마트올TV,5,reclining,25,reclining-down-facing,167,cobra,2,train
5894,4408,https://www.youtube.com/watch?v=rjULC7oHwOs,34,36,2,3336,스마트올TV,5,reclining,25,reclining-down-facing,167,cobra,2,train
5895,3347,https://www.youtube.com/watch?v=Ka0PgjiDMoI,34,44,10,3344,아메리카요가문정점,5,reclining,25,reclining-down-facing,167,cobra,2,train
5896,5499,https://www.youtube.com/watch?v=z1kE_X4-hZ0,39,49,10,3344,아메리카요가문정점,5,reclining,25,reclining-down-facing,167,cobra,2,train
5897,5499,https://www.youtube.com/watch?v=z1kE_X4-hZ0,65,70,5,3344,아메리카요가문정점,5,reclining,25,reclining-down-facing,167,cobra,2,test
5898,5499,https://www.youtube.com/watch?v=z1kE_X4-hZ0,90,97,7,3344,아메리카요가문정점,5,reclining,25,reclining-down-facing,167,cobra,2,train
5901,1855,https://www.youtube.com/watch?v=AapOsLTER7c,19,22,3,3359,오예선,5,reclining,25,reclining-down-facing,167,cobra,2,train
5902,1855,https://www.youtube.com/watch?v=AapOsLTER7c,107,117,10,3359,오예선,5,reclining,25,reclining-down-facing,167,cobra,2,train
5903,1855,https://www.youtube.com/watch?v=AapOsLTER7c,164,172,8,3359,오예선,5,reclining,25,reclining-down-facing,167,cobra,2,train
5904,3220,https://www.youtube.com/watch?v=jBDK7p5Tk3w,384,394,10,3360,옥이홈트 OK HOMET,5,reclining,25,reclining-down-facing,167,cobra,2,train
5905,3220,https://www.youtube.com/watch?v=jBDK7p5Tk3w,467,477,10,3360,옥이홈트 OK HOMET,5,reclining,25,reclining-down-facing,167,cobra,2,train
5906,3220,https://www.youtube.com/watch?v=jBDK7p5Tk3w,622,632,10,3360,옥이홈트 OK HOMET,5,reclining,25,reclining-down-facing,167,cobra,2,train
5907,5372,https://www.youtube.com/watch?v=YaNm3u7msHg,2,8,6,3361,온라인TV건강한친구들,5,reclining,25,reclining-down-facing,167,cobra,2,train
5908,4663,https://www.youtube.com/watch?v=tCAVbR49f2c,476,483,7,3366,요가디바인 - Beautiful being,5,reclining,25,reclining-down-facing,167,cobra,2,train
5909,4506,https://www.youtube.com/watch?v=S6ygMQjREKI,27,37,10,3370,요가소년,5,reclining,25,reclining-down-facing,167,cobra,2,test
5910,4506,https://www.youtube.com/watch?v=S6ygMQjREKI,193,203,10,3370,요가소년,5,reclining,25,reclining-down-facing,167,cobra,2,train
5911,5240,https://www.youtube.com/watch?v=xEzglnO9t_c,33,42,9,3372,요가은YoGaEun,5,reclining,25,reclining-down-facing,167,cobra,2,train
5912,5240,https://www.youtube.com/watch?v=xEzglnO9t_c,145,155,10,3372,요가은YoGaEun,5,reclining,25,reclining-down-facing,167,cobra,2,train
5913,5240,https://www.youtube.com/watch?v=xEzglnO9t_c,273,277,4,3372,요가은YoGaEun,5,reclining,25,reclining-down-facing,167,cobra,2,train
5914,4208,https://www.youtube.com/watch?v=PwA39V83t6o,379,387,8,3372,요가은YoGaEun,5,reclining,25,reclining-down-facing,167,cobra,2,test
5915,4208,https://www.youtube.com/watch?v=PwA39V83t6o,404,411,7,3372,요가은YoGaEun,5,reclining,25,reclining-down-facing,167,cobra,2,train
5916,4208,https://www.youtube.com/watch?v=PwA39V83t6o,426,431,5,3372,요가은YoGaEun,5,reclining,25,reclining-down-facing,167,cobra,2,train
5917,4208,https://www.youtube.com/watch?v=PwA39V83t6o,660,663,3,3372,요가은YoGaEun,5,reclining,25,reclining-down-facing,167,cobra,2,train
5918,2475,https://www.youtube.com/watch?v=E7TqcMx04zA,145,153,8,3376,요가짝꿍,5,reclining,25,reclining-down-facing,167,cobra,2,train
5919,2740,https://www.youtube.com/watch?v=FxM99JSLx_E,133,138,5,3388,재미쌤 유아요가 JM Child Yoga,5,reclining,25,reclining-down-facing,167,cobra,2,train
5920,2740,https://www.youtube.com/watch?v=FxM99JSLx_E,147,153,6,3388,재미쌤 유아요가 JM Child Yoga,5,reclining,25,reclining-down-facing,167,cobra,2,train
5921,2286,https://www.youtube.com/watch?v=czJa_Klgz1U,1045,1055,10,3389,제로요가 ZEROYOGA,5,reclining,25,reclining-down-facing,167,cobra,2,train
5922,1655,https://www.youtube.com/watch?v=7oBVOVkyCNw,87,97,10,3396,지음요가jiumyoga,5,reclining,25,reclining-down-facing,167,cobra,2,train
5923,1655,https://www.youtube.com/watch?v=7oBVOVkyCNw,305,315,10,3396,지음요가jiumyoga,5,reclining,25,reclining-down-facing,167,cobra,2,train
5924,1655,https://www.youtube.com/watch?v=7oBVOVkyCNw,480,490,10,3396,지음요가jiumyoga,5,reclining,25,reclining-down-facing,167,cobra,2,train
5926,5359,https://www.youtube.com/watch?v=y7LrtHdJl7k,571,581,10,3397,짓댄스 / 마름모코어 스트레칭,5,reclining,25,reclining-down-facing,167,cobra,2,train
5927,4500,https://www.youtube.com/watch?v=S5mv7t4Ixdg,42,46,4,3398,참새TV,5,reclining,25,reclining-down-facing,167,cobra,2,train
5928,4500,https://www.youtube.com/watch?v=S5mv7t4Ixdg,68,69,1,3398,참새TV,5,reclining,25,reclining-down-facing,167,cobra,2,train
5929,3001,https://www.youtube.com/watch?v=hR5RoEaVAFw,56,62,6,3401,쿠키건강TV / KUKI HEALTH TV,5,reclining,25,reclining-down-facing,167,cobra,2,train
5930,3001,https://www.youtube.com/watch?v=hR5RoEaVAFw,198,204,6,3401,쿠키건강TV / KUKI HEALTH TV,5,reclining,25,reclining-down-facing,167,cobra,2,train
5933,5023,https://www.youtube.com/watch?v=VSRPOLGWHIU,92,100,8,3401,쿠키건강TV / KUKI HEALTH TV,5,reclining,25,reclining-down-facing,167,cobra,2,train
5934,5023,https://www.youtube.com/watch?v=VSRPOLGWHIU,235,242,7,3401,쿠키건강TV / KUKI HEALTH TV,5,reclining,25,reclining-down-facing,167,cobra,2,train
5935,5023,https://www.youtube.com/watch?v=VSRPOLGWHIU,277,284,7,3401,쿠키건강TV / KUKI HEALTH TV,5,reclining,25,reclining-down-facing,167,cobra,2,train
5936,2102,https://www.youtube.com/watch?v=Buhq8FsqjmI,183,188,5,3403,트웰브요가Twelve Yoga,5,reclining,25,reclining-down-facing,167,cobra,2,train
5937,4754,https://www.youtube.com/watch?v=TVZoBvqda5Q,13,22,9,3413,혜씨링,5,reclining,25,reclining-down-facing,167,cobra,2,train
5938,4680,https://www.youtube.com/watch?v=th13q679JMQ,363,375,12,1005,# PM push me belly fats lose exercise R Kapoors,5,reclining,25,reclining-down-facing,168,frog,1,train
5939,3296,https://www.youtube.com/watch?v=Ju5ogsZU7jQ,4,15,11,1122,Angelique Sandas,5,reclining,25,reclining-down-facing,168,frog,1,train
5940,3834,https://www.youtube.com/watch?v=nE4CFRIdFAM,1,6,5,1161,Asana At Home Online Yoga,5,reclining,25,reclining-down-facing,168,frog,1,train
5942,3848,https://www.youtube.com/watch?v=nGW5nv65HvM,10,33,23,1248,Bhaskar Godbole,5,reclining,25,reclining-down-facing,168,frog,1,train
5943,3378,https://www.youtube.com/watch?v=kfvtY8k8qWw,9,38,29,1285,Buddha Yogalaya Karur,5,reclining,25,reclining-down-facing,168,frog,1,train
5944,2192,https://www.youtube.com/watch?v=CfOVJ5EfNdQ,35,39,4,1312,CeCe Carson,5,reclining,25,reclining-down-facing,168,frog,1,train
5945,5416,https://www.youtube.com/watch?v=Yl1vDuC-3jQ,23,34,11,1312,CeCe Carson,5,reclining,25,reclining-down-facing,168,frog,1,test
5946,3847,https://www.youtube.com/watch?v=nGtI8G67cPU,110,140,30,1431,Doron Yoga,5,reclining,25,reclining-down-facing,168,frog,1,train
5947,1916,https://www.youtube.com/watch?v=AqXyoc0zvLg,32,46,14,1435,DoYogaWithMe,5,reclining,25,reclining-down-facing,168,frog,1,train
5948,3488,https://www.youtube.com/watch?v=l0JLa1BYNy4,151,180,29,1439,DR. DINESH KUMAR TOBRIA,5,reclining,25,reclining-down-facing,168,frog,1,train
5949,2480,https://www.youtube.com/watch?v=E8tKwpoRkCA,7,10,3,1445,Dr. Zio - Yoga Teacher,5,reclining,25,reclining-down-facing,168,frog,1,train
5950,3462,https://www.youtube.com/watch?v=kwEYupS7DLw,8,10,2,1616,Gokulacandra,5,reclining,25,reclining-down-facing,168,frog,1,train
5952,4126,https://www.youtube.com/watch?v=PdTirNV8ZxI,6,13,7,1616,Gokulacandra,5,reclining,25,reclining-down-facing,168,frog,1,train
5953,1596,https://www.youtube.com/watch?v=6Woxd5gLQsI,3,8,5,1616,Gokulacandra,5,reclining,25,reclining-down-facing,168,frog,1,train
5954,4429,https://www.youtube.com/watch?v=rNmgS50Phns,12,23,11,1701,Hugo Cárdenas,5,reclining,25,reclining-down-facing,168,frog,1,train
5956,1101,https://www.youtube.com/watch?v=-lURZaHUNpw,113,123,10,1724,India Records Academy,5,reclining,25,reclining-down-facing,168,frog,1,train
5957,4913,https://www.youtube.com/watch?v=v-QEcmHFiSM,120,130,10,1724,India Records Academy,5,reclining,25,reclining-down-facing,168,frog,1,test
5958,4689,https://www.youtube.com/watch?v=tjcssWq9MNg,100,110,10,1724,India Records Academy,5,reclining,25,reclining-down-facing,168,frog,1,train
5959,5517,https://www.youtube.com/watch?v=Z64GBfDWtgI,25,43,18,1751,iYoga Class,5,reclining,25,reclining-down-facing,168,frog,1,train
5960,4919,https://www.youtube.com/watch?v=v4DFycek2D0,668,679,11,1755,JAGAT Yoga Universo,5,reclining,25,reclining-down-facing,168,frog,1,train
5961,5210,https://www.youtube.com/watch?v=x5KDD4tzPp4,50,79,29,1810,Joga Foksal,5,reclining,25,reclining-down-facing,168,frog,1,test
5962,5435,https://www.youtube.com/watch?v=YowBXaLKF6I,129,141,12,1861,KinoYoga,5,reclining,25,reclining-down-facing,168,frog,1,train
5963,3111,https://www.youtube.com/watch?v=idp7KzjWrrM,7,15,8,1861,KinoYoga,5,reclining,25,reclining-down-facing,168,frog,1,train
5964,3682,https://www.youtube.com/watch?v=MdLU5amykvo,11,25,14,1882,Lallan with sanatan yog,5,reclining,25,reclining-down-facing,168,frog,1,train
5965,4037,https://www.youtube.com/watch?v=orGX1KMtico,59,62,3,1884,LarugaYoga,5,reclining,25,reclining-down-facing,168,frog,1,train
5966,3718,https://www.youtube.com/watch?v=MNbn7G0Eh6M,488,509,21,1890,Laura Lua Yoga,5,reclining,25,reclining-down-facing,168,frog,1,train
5967,3548,https://www.youtube.com/watch?v=lh9YdePVrD4,22,30,8,1948,love yoga anatomy,5,reclining,25,reclining-down-facing,168,frog,1,train
5968,1067,https://www.youtube.com/watch?v=-7tbKZ14H7Y,42,54,12,1978,MAJYOGA,5,reclining,25,reclining-down-facing,168,frog,1,train
5970,4741,https://www.youtube.com/watch?v=ttS3GdTy134,1,15,14,1998,marlasyoga,5,reclining,25,reclining-down-facing,168,frog,1,test
5971,4212,https://www.youtube.com/watch?v=pX8GQrU0yCw,1541,1558,17,1999,Marleen Suda,5,reclining,25,reclining-down-facing,168,frog,1,train
5973,1378,https://www.youtube.com/watch?v=3QPGj_TzaO4,125,150,25,2074,Moxie Yoga,5,reclining,25,reclining-down-facing,168,frog,1,train
5974,1811,https://www.youtube.com/watch?v=9rIgH_7SW-M,8,17,9,2091,Nadirah A. Shakir,5,reclining,25,reclining-down-facing,168,frog,1,train
5975,2035,https://www.youtube.com/watch?v=bftXMWNcAGk,1,15,14,2113,Natasha Polyakova,5,reclining,25,reclining-down-facing,168,frog,1,train
5977,4470,https://www.youtube.com/watch?v=rY7ttLoDoWI,1,13,12,2132,Nichol Chase,5,reclining,25,reclining-down-facing,168,frog,1,test
5978,2689,https://www.youtube.com/watch?v=fkCh1q_2k48,12,41,29,2142,Nirvana And Mindfulness,5,reclining,25,reclining-down-facing,168,frog,1,train
5979,3833,https://www.youtube.com/watch?v=nDtwsPfS3wU,155,172,17,2155,Nutrizon Official,5,reclining,25,reclining-down-facing,168,frog,1,test
5980,4012,https://www.youtube.com/watch?v=oMsNE6qE5bQ,21,36,15,2174,Onkar Yoga,5,reclining,25,reclining-down-facing,168,frog,1,train
5981,1734,https://www.youtube.com/watch?v=8mSxeNU1tGw,419,444,25,2241,Prana Yoga and Healing Center,5,reclining,25,reclining-down-facing,168,frog,1,test
5982,4111,https://www.youtube.com/watch?v=P9QPUFO6SZU,28,50,22,2251,Premanand Yoga,5,reclining,25,reclining-down-facing,168,frog,1,train
5983,1725,https://www.youtube.com/watch?v=8ISXzj7HTBE,1,10,9,2317,ritu singh,5,reclining,25,reclining-down-facing,168,frog,1,train
5984,4210,https://www.youtube.com/watch?v=PWre0dk9KNk,70,77,7,2358,Samir Ilmark,5,reclining,25,reclining-down-facing,168,frog,1,test
5985,3234,https://www.youtube.com/watch?v=JF6lqnnloiQ,70,87,17,2358,Samir Ilmark,5,reclining,25,reclining-down-facing,168,frog,1,test
5986,2586,https://www.youtube.com/watch?v=evdktGLrKIo,1,13,12,2367,Sandeep Manik,5,reclining,25,reclining-down-facing,168,frog,1,train
5987,3879,https://www.youtube.com/watch?v=nkTeH9A0EB8,53,58,5,2450,Shiva Yoga Formation,5,reclining,25,reclining-down-facing,168,frog,1,train
5988,2519,https://www.youtube.com/watch?v=EIPmaOl2u6g,6,20,14,2473,Sila Yoga,5,reclining,25,reclining-down-facing,168,frog,1,train
5989,1141,https://www.youtube.com/watch?v=02hwRH4UjcQ,78,92,14,2496,Son Hui Yi,5,reclining,25,reclining-down-facing,168,frog,1,train
5990,3890,https://www.youtube.com/watch?v=nNuquKS_2Ts,9,22,13,2519,Stanka Riordan,5,reclining,25,reclining-down-facing,168,frog,1,train
5991,1383,https://www.youtube.com/watch?v=3SqsAFzCWRw,7,20,13,2534,su_yog_na,5,reclining,25,reclining-down-facing,168,frog,1,train
5993,5575,https://www.youtube.com/watch?v=zml37z_4Fr4,120,130,10,2579,Tamilan Book of Records,5,reclining,25,reclining-down-facing,168,frog,1,train
5994,2389,https://www.youtube.com/watch?v=DnISzyyxATw,152,162,10,2579,Tamilan Book of Records,5,reclining,25,reclining-down-facing,168,frog,1,train
5995,3281,https://www.youtube.com/watch?v=JNNf32GWYmo,111,121,10,2579,Tamilan Book of Records,5,reclining,25,reclining-down-facing,168,frog,1,train
5996,4567,https://www.youtube.com/watch?v=sky4TVKFHgE,10,18,8,2604,The Indic Way-Yoga,5,reclining,25,reclining-down-facing,168,frog,1,train
5997,4649,https://www.youtube.com/watch?v=T6FKzUc5uIA,7,36,29,2613,THE TRAINING CAMP,5,reclining,25,reclining-down-facing,168,frog,1,train
5998,1890,https://www.youtube.com/watch?v=AKsrL3gZtnc,17,45,28,2660,Trifocus Fitness Academy,5,reclining,25,reclining-down-facing,168,frog,1,train
5999,5613,https://www.youtube.com/watch?v=zUh783oWs30,10,33,23,2699,Vashistha Yoga Ashram,5,reclining,25,reclining-down-facing,168,frog,1,train
6000,4034,https://www.youtube.com/watch?v=OrAcFbRTWos,299,323,24,2708,Veronika Tulaeva,5,reclining,25,reclining-down-facing,168,frog,1,train
6002,1988,https://www.youtube.com/watch?v=b4DtuQ88FvA,29,58,29,2719,VINDHYACHAL YOGA SADHNA Yogi Aditya Shrivas,5,reclining,25,reclining-down-facing,168,frog,1,train
6003,4681,https://www.youtube.com/watch?v=thqnP4zn5D8,10,42,32,2776,Yenny Christine,5,reclining,25,reclining-down-facing,168,frog,1,train
6004,5640,https://www.youtube.com/watch?v=ZyoL_zCSKUU,83,108,25,2813,Yoga and Fitness With Shiva,5,reclining,25,reclining-down-facing,168,frog,1,train
6006,5223,https://www.youtube.com/watch?v=xaJ2-9BO9qc,23,51,28,2868,Yoga Fitness With Priyanka Sharma,5,reclining,25,reclining-down-facing,168,frog,1,train
6008,1328,https://www.youtube.com/watch?v=2zMoU6TVChI,78,90,12,2880,Yoga Garage,5,reclining,25,reclining-down-facing,168,frog,1,train
6009,3116,https://www.youtube.com/watch?v=IEw8JoGqiFU,1,12,11,2896,yoga life,5,reclining,25,reclining-down-facing,168,frog,1,test
6011,1008,https://www.youtube.com/watch?v=_5TZnRDrqos,1,14,13,2963,Yoga Vazhvu,5,reclining,25,reclining-down-facing,168,frog,1,train
6012,1665,https://www.youtube.com/watch?v=7RSZzvqmVEM,153,177,24,2976,Yoga with Alicia,5,reclining,25,reclining-down-facing,168,frog,1,train
6013,2725,https://www.youtube.com/watch?v=FU36w6idLIg,1,13,12,3007,Yoga with Ganga & Yoga Exercise for Advanced,5,reclining,25,reclining-down-facing,168,frog,1,train
6014,4648,https://www.youtube.com/watch?v=t64Wie1UuEA,1,10,9,3007,Yoga with Ganga & Yoga Exercise for Advanced,5,reclining,25,reclining-down-facing,168,frog,1,train
6015,1776,https://www.youtube.com/watch?v=9bykTvVUayE,174,196,22,3053,Yoga with Parisa - یوگا با پریسا,5,reclining,25,reclining-down-facing,168,frog,1,train
6016,4011,https://www.youtube.com/watch?v=OmkUevkzbCQ,1,4,3,3065,Yoga With Rahul,5,reclining,25,reclining-down-facing,168,frog,1,train
6017,2227,https://www.youtube.com/watch?v=CnH9MK4kGe0,14,21,7,3111,YogaByKnitSpirit,5,reclining,25,reclining-down-facing,168,frog,1,test
6018,3744,https://www.youtube.com/watch?v=mTO-4kp5D9c,93,136,43,3131,Yogaguru,5,reclining,25,reclining-down-facing,168,frog,1,train
6019,5505,https://www.youtube.com/watch?v=Z2IS0EONkys,615,639,24,3146,Yogalight,5,reclining,25,reclining-down-facing,168,frog,1,train
6020,3369,https://www.youtube.com/watch?v=kDBB5PTvXhs,7,14,7,3173,YogaSun with Surya,5,reclining,25,reclining-down-facing,168,frog,1,test
6023,2073,https://www.youtube.com/watch?v=bOkqOqcY4k8,8,18,10,3273,Юлия Жукова,5,reclining,25,reclining-down-facing,168,frog,1,train
6024,4355,https://www.youtube.com/watch?v=R4S0ebvpC2o,1,23,22,3274,פסי פייג Pessi Feig,5,reclining,25,reclining-down-facing,168,frog,1,train
6025,1677,https://www.youtube.com/watch?v=7w-pJxak2tE,127,135,8,3276,योग स्वास्थ्य सीमा बोरा,5,reclining,25,reclining-down-facing,168,frog,1,train
6026,2343,https://www.youtube.com/watch?v=DFYZNm4PQgI,10,32,22,3279,강가요가,5,reclining,25,reclining-down-facing,168,frog,1,train
6027,2981,https://www.youtube.com/watch?v=hmYwtgklBRo,12,29,17,3311,민광Ashtanga,5,reclining,25,reclining-down-facing,168,frog,1,test
6028,2827,https://www.youtube.com/watch?v=GLjMkLIoa04,57,71,14,3338,스타핫요가,5,reclining,25,reclining-down-facing,168,frog,1,train
6029,5104,https://www.youtube.com/watch?v=wFoCYX71dTY,51,60,9,3338,스타핫요가,5,reclining,25,reclining-down-facing,168,frog,1,train
6030,2149,https://www.youtube.com/watch?v=C5IbWipUeWE,1,10,9,3331,소민 요가,5,reclining,25,reclining-down-facing,168,frog,1,train
6031,4853,https://www.youtube.com/watch?v=UM89vZDSx4M,36,38,2,1031,Aathmik Yoga,5,reclining,25,reclining-down-facing,169,downward-facing-frog,1,train
